GEOID,NAME,male,medage,pop,black,asian,pacific,latino,commute_hr1,commute_hr2,medrent,medincome
79088,ZCTA5 79088,3054,35.9,5642,357,14,8,2492,125,29,715,37306
79093,ZCTA5 79093,43,33.8,97,0,0,0,0,0,0,NA,NA
79097,ZCTA5 79097,429,38.4,890,0,0,0,147,18,0,792,74115
79007,ZCTA5 79007,7296,35.7,14447,454,56,109,3780,106,89,803,49307
79025,ZCTA5 79025,31,51.8,49,0,0,0,8,0,0,NA,29091
79027,ZCTA5 79027,2462,34.5,5013,54,84,0,3373,19,8,639,42203
79039,ZCTA5 79039,434,42.5,951,6,9,0,45,16,0,686,57727
79044,ZCTA5 79044,334,33.7,701,0,0,0,428,2,0,1018,46017
79053,ZCTA5 79053,68,36.1,152,0,0,0,32,0,4,568,64063
79084,ZCTA5 79084,1232,39.3,2274,11,0,0,1059,50,62,675,56250
79101,ZCTA5 79101,969,52.5,2133,180,0,0,289,69,0,758,26473
79107,ZCTA5 79107,17110,28.1,34844,5482,4105,35,19007,536,108,763,36247
79118,ZCTA5 79118,12036,35.5,23246,527,682,12,5462,199,394,984,74022
79121,ZCTA5 79121,3158,46.7,6252,194,99,0,1069,53,25,872,83210
79229,ZCTA5 79229,190,48.8,401,13,0,0,86,12,5,425,56250
79231,ZCTA5 79231,47,29,96,0,0,0,96,0,0,NA,NA
79250,ZCTA5 79250,617,40.4,1321,18,5,5,709,8,0,707,49821
79106,ZCTA5 79106,13297,33.9,27015,1894,413,13,6935,179,110,781,42149
79230,ZCTA5 79230,89,35.7,176,0,0,0,127,0,0,NA,42143
79821,ZCTA5 79821,4327,34.2,7482,185,23,29,6326,82,75,722,36513
79836,ZCTA5 79836,2708,30.9,5796,10,10,0,5310,65,26,678,38668
79855,ZCTA5 79855,1158,43.3,2155,3,12,0,1658,24,25,435,28750
79903,ZCTA5 79903,8446,39.9,16399,255,115,0,14654,109,53,630,31201
79912,ZCTA5 79912,39086,34,80264,1542,2751,387,56560,893,546,898,58979
79915,ZCTA5 79915,16312,41.5,35445,544,34,7,33610,374,320,604,30536
79927,ZCTA5 79927,19584,31.3,41227,136,44,24,39611,335,414,736,34371
79932,ZCTA5 79932,14289,32.3,28682,301,177,51,23048,308,207,859,63203
79001,ZCTA5 79001,98,63.2,200,0,0,0,13,7,3,NA,73750
79005,ZCTA5 79005,898,34.8,1639,6,23,0,824,40,35,670,56786
79013,ZCTA5 79013,2042,24.2,3708,494,369,0,2855,0,13,602,37382
79014,ZCTA5 79014,1966,35.2,4052,35,24,0,1449,64,63,825,63333
79029,ZCTA5 79029,8230,30.4,15984,379,1342,0,8148,124,167,821,54513
79046,ZCTA5 79046,292,37.3,674,9,7,0,75,0,20,880,51607
79057,ZCTA5 79057,658,41.1,1368,8,22,0,130,71,10,546,45313
79059,ZCTA5 79059,328,39.1,701,0,8,0,123,9,9,775,66731
79501,ZCTA5 79501,1146,43,2710,153,0,0,769,11,14,676,45563
79503,ZCTA5 79503,50,57.3,94,1,3,0,0,0,0,NA,NA
78058,ZCTA5 78058,705,54,1121,0,3,0,305,81,3,475,86806
78113,ZCTA5 78113,1531,40.4,3029,0,0,0,551,206,66,925,70000
78122,ZCTA5 78122,190,61.3,384,27,0,0,111,0,20,NA,51620
78123,ZCTA5 78123,1206,48.1,2412,65,0,0,785,49,129,866,53656
78125,ZCTA5 78125,38,65.5,78,0,0,0,12,13,0,NA,57500
78141,ZCTA5 78141,239,49.1,485,12,0,0,145,13,33,725,55278
78143,ZCTA5 78143,72,17,249,0,0,0,3,0,0,NA,29427
78144,ZCTA5 78144,31,61.8,43,0,0,0,0,0,0,NA,25521
78209,ZCTA5 78209,20178,40.7,42045,1453,753,0,12322,614,226,1096,72266
78163,ZCTA5 78163,5626,45.3,11106,54,26,0,2809,749,181,1083,121528
78205,ZCTA5 78205,691,53.9,1224,36,0,0,573,0,9,591,31434
78208,ZCTA5 78208,2379,33,5031,787,0,0,3537,98,17,755,28049
78216,ZCTA5 78216,20623,33.2,41765,2644,1092,18,24001,708,464,942,47944
78536,ZCTA5 78536,161,44.8,275,0,0,0,259,14,17,NA,NA
78541,ZCTA5 78541,21407,27.6,44680,524,150,0,41457,561,287,744,34985
78542,ZCTA5 78542,39137,26.1,75569,911,237,0,71407,668,753,619,38609
78561,ZCTA5 78561,345,32.4,688,0,0,0,644,0,36,610,36250
78564,ZCTA5 78564,102,8.7,207,0,0,0,207,0,0,NA,NA
78567,ZCTA5 78567,194,40.2,495,0,0,0,479,0,0,NA,30278
78573,ZCTA5 78573,18198,25.7,38839,126,287,0,37233,190,337,709,34061
78574,ZCTA5 78574,29583,26.1,62040,156,155,15,58829,367,415,713,34949
78585,ZCTA5 78585,179,40.4,291,0,0,0,291,0,0,NA,NA
78590,ZCTA5 78590,164,30.5,366,0,0,0,358,2,0,NA,39583
78591,ZCTA5 78591,130,36.6,303,0,0,0,295,7,17,NA,51250
78633,ZCTA5 78633,11865,66,25847,313,361,24,1977,580,195,1675,78207
78665,ZCTA5 78665,24389,33.6,48362,5445,3633,0,13750,1410,650,1413,96049
81415,ZCTA5 81415,708,49,1506,0,0,0,274,49,25,1225,69375
81418,ZCTA5 81418,789,49.5,1736,105,0,0,217,67,26,1018,41838
81425,ZCTA5 81425,2819,38,5582,9,0,0,1887,18,70,773,43819
81431,ZCTA5 81431,203,51.7,364,0,0,0,0,15,5,NA,48875
81504,ZCTA5 81504,14121,37.6,28669,437,191,157,5189,328,343,1033,54447
81521,ZCTA5 81521,7771,38.8,15781,19,120,43,2044,120,137,1112,58844
81128,ZCTA5 81128,50,63.2,100,0,0,0,24,0,0,NA,NA
81130,ZCTA5 81130,392,59,793,18,0,0,79,11,3,719,61641
81422,ZCTA5 81422,370,40.2,691,0,0,0,38,53,34,719,42000
81424,ZCTA5 81424,535,52.5,1000,15,2,0,39,41,40,617,50676
81426,ZCTA5 81426,72,46.1,141,0,0,0,4,2,6,975,92000
81505,ZCTA5 81505,5191,42.3,10298,123,187,0,1438,138,108,1118,59914
81522,ZCTA5 81522,66,68.8,131,0,0,0,0,0,0,NA,NA
81335,ZCTA5 81335,13,NA,24,0,0,0,0,0,0,NA,NA
81430,ZCTA5 81430,387,56.2,711,0,0,0,0,21,0,NA,61346
81434,ZCTA5 81434,162,54,244,5,0,0,0,0,21,1089,29598
81615,ZCTA5 81615,1391,49.3,2824,4,0,0,6,5,0,741,61273
81623,ZCTA5 81623,8888,38.4,16461,87,85,27,5237,890,227,1606,86978
81625,ZCTA5 81625,6333,37.7,12478,150,0,0,1912,1061,75,782,53575
81630,ZCTA5 81630,480,40.4,900,0,0,0,41,41,22,836,62847
81631,ZCTA5 81631,4381,35.9,8411,31,0,0,1457,37,69,1474,109946
81645,ZCTA5 81645,660,40.2,1114,59,0,0,312,31,22,1313,88542
81648,ZCTA5 81648,1362,32.6,2647,23,6,0,268,64,32,795,72083
81656,ZCTA5 81656,120,63.1,175,0,0,0,0,0,0,NA,NA
81330,ZCTA5 81330,47,44.5,94,17,0,0,8,0,0,NA,NA
81021,ZCTA5 81021,17,30.2,31,0,0,0,0,3,0,NA,84063
81059,ZCTA5 81059,499,40.4,541,90,0,0,114,0,0,NA,43125
81155,ZCTA5 81155,118,63.3,263,0,0,0,0,0,0,NA,58000
81222,ZCTA5 81222,144,36.7,460,0,0,0,37,10,9,1029,NA
81233,ZCTA5 81233,469,52.8,872,0,0,0,53,14,0,NA,51058
81244,ZCTA5 81244,185,55.5,381,1,0,0,7,17,4,670,53281
81324,ZCTA5 81324,709,54.4,1289,0,0,0,91,20,0,577,42361
81325,ZCTA5 81325,107,58.9,192,0,0,0,11,7,0,NA,44886
81334,ZCTA5 81334,561,30.3,1422,13,3,0,25,1,6,360,27391
81401,ZCTA5 81401,10950,44.4,22633,22,343,101,4959,224,219,852,43396
81527,ZCTA5 81527,980,48.9,1853,5,0,0,109,23,65,1111,63734
81632,ZCTA5 81632,5142,37.5,10011,4,100,0,3723,80,60,1487,81851
81653,ZCTA5 81653,16,NA,16,0,0,0,0,0,0,NA,NA
81655,ZCTA5 81655,57,19.4,105,0,0,0,105,0,0,NA,NA
81001,ZCTA5 81001,15842,34.4,30764,644,404,21,17280,392,265,762,36534
81050,ZCTA5 81050,4270,37.7,9065,170,130,6,3639,51,58,687,32081
81003,ZCTA5 81003,7697,39.3,14942,722,95,0,6955,181,167,678,31303
81062,ZCTA5 81062,1194,40.5,1775,130,0,0,436,19,4,1438,41842
81063,ZCTA5 81063,1871,35.3,2867,76,10,0,868,46,4,721,36250
81040,ZCTA5 81040,184,67.5,298,0,0,0,181,0,0,NA,32885
81030,ZCTA5 81030,104,39.8,183,0,0,0,49,0,0,573,51667
81069,ZCTA5 81069,1054,57.2,2037,0,0,0,550,111,56,700,69536
81081,ZCTA5 81081,39,47.6,78,0,0,0,46,0,0,NA,58533
81124,ZCTA5 81124,74,48.1,204,0,2,0,200,0,0,NA,11354
81526,ZCTA5 81526,2818,45.5,5582,12,59,23,422,2,52,835,59256
81620,ZCTA5 81620,5784,31.8,10842,369,229,25,3725,55,278,1395,77540
81624,ZCTA5 81624,775,35.9,1408,60,7,0,181,92,8,865,60208
81635,ZCTA5 81635,3469,37.8,6634,36,48,0,1725,267,434,805,66783
81642,ZCTA5 81642,0,NA,0,0,0,0,0,0,0,NA,NA
81647,ZCTA5 81647,3516,35.5,7333,50,0,0,1837,442,386,1404,88017
81650,ZCTA5 81650,7047,33.6,13356,58,76,0,4103,779,625,985,63857
81652,ZCTA5 81652,2507,36.4,4946,0,12,0,968,261,189,1273,63750
81657,ZCTA5 81657,2996,38.6,5850,22,84,0,393,34,34,1526,76466
81610,ZCTA5 81610,184,34.7,320,0,0,0,58,0,10,804,51000
81637,ZCTA5 81637,4594,38.9,8554,0,0,0,3504,289,74,1649,82222
81638,ZCTA5 81638,104,32.4,153,0,0,28,0,0,0,NA,NA
81641,ZCTA5 81641,1896,39.2,3752,2,0,16,382,86,40,707,46250
81646,ZCTA5 81646,113,34.8,222,0,0,25,19,45,0,NA,98625
81649,ZCTA5 81649,155,47.5,370,0,0,0,175,2,3,1731,63750
81006,ZCTA5 81006,5654,45.1,11614,49,158,6,4131,295,71,901,53628
81036,ZCTA5 81036,549,40.5,1059,5,0,0,42,0,10,627,38287
81320,ZCTA5 81320,60,57.4,187,0,0,0,0,0,0,NA,41382
81223,ZCTA5 81223,744,61.1,1439,3,6,0,75,39,18,695,31905
81224,ZCTA5 81224,1936,37,3374,0,67,0,133,18,37,1226,69714
81248,ZCTA5 81248,52,70.2,102,0,0,0,0,0,0,NA,55990
81331,ZCTA5 81331,175,55.6,320,0,0,0,0,0,9,NA,44886
81332,ZCTA5 81332,89,48.7,174,0,0,0,4,4,0,866,41071
81411,ZCTA5 81411,21,54.5,52,0,0,0,0,0,0,NA,NA
81416,ZCTA5 81416,7771,41.9,14273,178,275,0,3111,271,116,829,42176
81419,ZCTA5 81419,1738,49.3,3852,0,1,0,279,120,133,926,42043
81423,ZCTA5 81423,894,39.4,1751,0,0,0,154,53,27,1044,58864
81601,ZCTA5 81601,7690,38.9,15666,23,348,0,3977,1106,189,1224,76732
81126,ZCTA5 81126,97,64.3,194,0,0,0,172,0,0,NA,20735
81132,ZCTA5 81132,1519,45.4,2994,37,0,5,1090,3,26,618,34800
81143,ZCTA5 81143,415,51.4,774,0,0,0,21,17,0,747,30417
81147,ZCTA5 81147,6192,50.3,12288,237,133,0,2241,189,42,933,50239
81211,ZCTA5 81211,4617,45.7,8076,355,55,0,635,29,51,833,53731
81008,ZCTA5 81008,5364,42.2,10856,490,83,27,4780,24,35,993,51948
81024,ZCTA5 81024,100,54.8,190,0,0,0,9,15,0,NA,16389
81025,ZCTA5 81025,411,49.2,722,6,0,0,238,5,10,NA,43611
81027,ZCTA5 81027,101,41.9,187,0,0,0,16,5,5,1250,46563
81033,ZCTA5 81033,138,29.7,251,0,0,0,128,0,1,663,33281
81044,ZCTA5 81044,111,44.1,228,0,0,0,41,8,0,417,29375
81049,ZCTA5 81049,145,53.1,275,0,0,0,33,17,13,NA,51319
81058,ZCTA5 81058,529,48.3,1051,16,0,0,444,12,18,575,38500
81073,ZCTA5 81073,888,44.6,1839,35,0,0,146,5,0,442,35000
81084,ZCTA5 81084,45,61.3,76,0,0,4,4,2,0,NA,31875
81090,ZCTA5 81090,515,51.3,1025,0,0,0,180,8,9,542,43125
81123,ZCTA5 81123,476,43.5,937,0,36,0,395,13,16,836,30588
81524,ZCTA5 81524,915,42.9,1817,0,37,0,288,12,64,NA,70688
81640,ZCTA5 81640,69,56.4,101,0,0,0,13,8,0,NA,NA
81643,ZCTA5 81643,297,60.6,561,0,0,0,0,46,11,1000,73409
81005,ZCTA5 81005,15101,40.6,32062,466,349,0,15105,436,194,815,47623
81023,ZCTA5 81023,624,55.6,1192,0,0,0,33,19,14,NA,67824
81004,ZCTA5 81004,12477,37.4,26033,887,189,11,12829,393,216,778,34792
81141,ZCTA5 81141,688,36.7,1444,11,0,0,683,17,14,563,36500
81041,ZCTA5 81041,419,34.5,860,0,16,0,597,5,0,564,33125
81087,ZCTA5 81087,52,37.9,123,0,0,0,16,0,0,650,33750
81125,ZCTA5 81125,1709,36.9,3630,0,19,0,2338,0,18,559,41895
81212,ZCTA5 81212,17503,44.1,30743,1141,191,2,4058,525,252,777,46946
83122,ZCTA5 83122,429,16.3,963,0,8,0,60,0,15,NA,55446
83127,ZCTA5 83127,1883,45.8,3597,0,7,0,71,372,88,769,60000
83128,ZCTA5 83128,483,49.6,940,3,1,0,21,117,7,1028,91369
83218,ZCTA5 83218,157,39.3,327,0,0,0,42,1,1,779,41719
83235,ZCTA5 83235,54,28,91,0,0,0,0,0,0,NA,NA
83246,ZCTA5 83246,477,47.1,996,0,0,0,31,6,20,615,69375
83263,ZCTA5 83263,4798,35.9,9354,32,3,10,561,147,126,666,55913
83281,ZCTA5 83281,59,26.9,114,0,0,0,0,0,0,NA,47625
83285,ZCTA5 83285,47,60.8,120,2,0,0,0,0,0,NA,44766
83286,ZCTA5 83286,692,29.4,1390,0,1,0,66,26,17,828,62708
83323,ZCTA5 83323,898,39.5,1611,0,10,0,341,24,10,617,61118
83328,ZCTA5 83328,2920,32.2,5748,0,20,0,627,47,33,873,52368
83349,ZCTA5 83349,692,37,1258,0,9,0,230,58,24,583,51250
83354,ZCTA5 83354,14,NA,25,0,0,0,0,0,0,NA,NA
83423,ZCTA5 83423,523,29.4,1003,5,0,0,505,15,4,575,35227
83401,ZCTA5 83401,21326,30.3,43012,244,386,121,6555,602,339,783,51956
83402,ZCTA5 83402,12931,33.9,24756,183,198,38,4550,531,220,684,51017
83420,ZCTA5 83420,1223,36.9,2295,0,0,0,361,67,9,753,47143
83431,ZCTA5 83431,408,42.4,786,0,0,0,74,43,0,650,54226
83465,ZCTA5 83465,86,50.2,163,0,0,7,21,3,0,NA,75625
83523,ZCTA5 83523,398,52.2,755,0,7,0,19,27,8,591,47159
83555,ZCTA5 83555,281,54.4,526,2,0,0,18,17,8,564,40417
83628,ZCTA5 83628,2327,37.4,4318,0,10,0,1657,134,26,732,38468
83637,ZCTA5 83637,93,61.2,173,0,0,0,3,0,0,NA,31250
83657,ZCTA5 83657,123,33.3,324,0,0,0,0,0,19,NA,45625
83672,ZCTA5 83672,4164,43.2,8287,17,47,0,1675,129,51,673,36420
83805,ZCTA5 83805,3975,43.4,8075,24,88,10,397,242,139,633,45417
83202,ZCTA5 83202,11782,32.8,22963,59,398,54,2176,183,264,760,55429
83204,ZCTA5 83204,8805,35.3,18435,28,237,10,1358,312,131,621,44428
83214,ZCTA5 83214,324,29.4,658,0,3,0,32,10,16,NA,63333
83223,ZCTA5 83223,52,46.3,98,0,0,0,0,0,13,NA,73125
83261,ZCTA5 83261,304,43.9,640,0,0,0,40,8,16,950,61000
83271,ZCTA5 83271,243,45.8,460,0,0,2,20,0,3,807,58625
83014,ZCTA5 83014,1820,48.2,3351,74,26,0,33,0,0,1220,119188
83101,ZCTA5 83101,1655,35.8,3123,3,9,4,197,42,70,817,65120
83115,ZCTA5 83115,874,40.7,1463,0,0,0,0,278,0,NA,117931
83121,ZCTA5 83121,0,NA,0,0,0,0,0,0,0,NA,NA
83126,ZCTA5 83126,177,60.2,358,0,0,0,0,15,26,NA,98068
83210,ZCTA5 83210,1825,34.4,3533,0,17,0,1914,45,14,569,42879
83212,ZCTA5 83212,59,56,110,0,0,0,0,3,0,450,51250
83227,ZCTA5 83227,100,61.7,119,3,0,0,39,0,0,NA,NA
83251,ZCTA5 83251,654,44.2,1320,1,0,0,24,12,44,620,44853
83253,ZCTA5 83253,47,35.4,75,0,0,0,31,0,0,NA,NA
83276,ZCTA5 83276,1971,36.3,3827,0,19,0,122,59,0,618,60766
83302,ZCTA5 83302,112,25.8,205,0,1,0,47,10,1,628,30000
83312,ZCTA5 83312,84,59,154,0,0,0,0,0,5,NA,31786
83314,ZCTA5 83314,451,41.8,975,0,0,0,247,3,1,779,44750
83324,ZCTA5 83324,352,34.9,743,0,0,0,171,27,6,817,49792
83327,ZCTA5 83327,360,39.6,767,0,0,0,8,53,27,663,40703
83340,ZCTA5 83340,2414,45.4,4826,53,71,0,730,19,18,1116,57647
83301,ZCTA5 83301,27567,33.5,56870,577,1359,34,9344,371,627,787,50185
83336,ZCTA5 83336,2598,29.9,5562,17,58,13,2003,28,26,745,56221
83346,ZCTA5 83346,1103,24.4,2032,25,0,0,459,42,0,691,54426
83421,ZCTA5 83421,205,23.8,336,0,0,0,0,22,69,NA,80536
83448,ZCTA5 83448,1388,21.7,2648,9,11,0,529,2,11,1094,45946
83422,ZCTA5 83422,1748,37.1,3213,0,0,0,531,244,24,969,72794
83428,ZCTA5 83428,200,58.2,394,0,6,0,22,34,10,1083,56964
83434,ZCTA5 83434,682,45.9,1490,0,0,5,72,11,31,740,67396
83464,ZCTA5 83464,222,35.2,444,0,0,0,31,0,0,475,40139
84542,ZCTA5 84542,751,34.6,1522,13,0,0,294,13,5,627,42436
84750,ZCTA5 84750,450,40.4,785,1,0,0,3,6,20,941,38056
84035,ZCTA5 84035,205,39.6,394,0,0,0,0,23,30,NA,NA
84305,ZCTA5 84305,435,33.3,788,0,0,0,30,30,9,825,75000
84341,ZCTA5 84341,11907,24.4,23426,177,1070,34,2781,186,174,890,51833
84535,ZCTA5 84535,1658,33,3170,28,0,16,335,25,19,829,63047
84724,ZCTA5 84724,617,40,1208,0,0,0,169,15,36,632,52500
84005,ZCTA5 84005,15022,20,29803,176,204,46,3319,1103,341,1325,78415
84045,ZCTA5 84045,14040,21.8,26738,256,355,231,1486,625,272,1425,98595
84081,ZCTA5 84081,24374,28.9,47752,515,1849,426,8445,650,288,1283,89667
84096,ZCTA5 84096,23819,25.8,48061,663,570,716,4569,780,211,1331,99255
84144,ZCTA5 84144,196,42.5,388,0,11,0,27,0,0,1943,120208
84308,ZCTA5 84308,94,30.5,231,0,1,0,51,0,6,NA,53125
84515,ZCTA5 84515,0,NA,0,0,0,0,0,0,0,NA,NA
84665,ZCTA5 84665,318,42.6,524,22,1,0,20,0,3,NA,82917
84721,ZCTA5 84721,11273,28.5,23086,97,95,2,2740,639,255,788,47463
84742,ZCTA5 84742,108,61.4,213,0,19,0,5,0,0,636,60833
84746,ZCTA5 84746,453,60,933,0,11,0,49,0,0,713,47288
84756,ZCTA5 84756,166,60.2,349,0,0,0,0,47,0,NA,56481
84763,ZCTA5 84763,129,57.2,319,0,0,0,6,15,5,830,46250
84767,ZCTA5 84767,291,48.8,540,12,0,13,57,0,2,542,58092
84784,ZCTA5 84784,1288,15.7,2916,0,0,0,9,10,0,927,57941
84626,ZCTA5 84626,78,25.1,197,0,0,11,47,0,2,NA,80250
84664,ZCTA5 84664,4803,31.3,9350,38,6,26,704,201,106,1384,109602
84749,ZCTA5 84749,147,41.5,287,0,2,0,0,0,4,NA,75865
84037,ZCTA5 84037,19371,31.2,38058,115,286,160,1301,633,144,944,95941
87002,ZCTA5 87002,11308,40.2,21691,150,61,0,13129,358,78,774,38348
87012,ZCTA5 87012,126,47.5,255,0,0,0,255,NA,NA,NA,NA
87008,ZCTA5 87008,1254,48.6,2550,7,16,0,287,0,11,1670,83068
87020,ZCTA5 87020,5741,37.1,11172,204,55,0,5246,40,62,662,34726
87031,ZCTA5 87031,21963,37.4,44451,641,401,0,28465,967,391,850,48084
87034,ZCTA5 87034,914,36.5,2034,0,0,6,68,49,19,556,43125
87053,ZCTA5 87053,657,32.1,1331,0,0,0,170,43,14,778,29306
87110,ZCTA5 87110,18994,41.6,38753,867,1170,123,15247,386,102,841,50034
87535,ZCTA5 87535,530,54.4,1122,0,0,0,663,52,10,1688,56250
87518,ZCTA5 87518,0,NA,9,0,0,0,9,NA,NA,NA,NA
87522,ZCTA5 87522,1354,39.1,2637,0,0,0,2219,NA,NA,NA,NA
87524,ZCTA5 87524,39,NA,92,0,0,0,92,0,0,NA,NA
87537,ZCTA5 87537,1283,42.1,2510,6,0,0,2134,NA,NA,623,NA
87540,ZCTA5 87540,478,54.3,963,0,0,0,187,20,0,2125,66534
87001,ZCTA5 87001,1887,33.2,3745,0,0,0,600,18,26,538,41375
87011,ZCTA5 87011,20,67.7,47,0,0,0,4,0,0,NA,31964
87018,ZCTA5 87018,310,29.2,606,0,0,0,24,2,33,NA,14671
87023,ZCTA5 87023,297,44.1,623,37,0,0,428,0,0,NA,44063
87027,ZCTA5 87027,179,51.3,309,13,0,0,208,0,0,NA,19896
87044,ZCTA5 87044,183,40,288,0,16,0,167,71,0,NA,48167
87049,ZCTA5 87049,657,26.3,1336,26,0,0,479,94,0,675,42917
87061,ZCTA5 87061,166,60.5,373,0,0,0,197,20,0,NA,23583
87102,ZCTA5 87102,10293,36.4,19912,620,296,0,12533,126,117,706,28739
87106,ZCTA5 87106,13067,30.8,25119,1087,996,67,9288,303,156,731,37420
87113,ZCTA5 87113,7604,36.8,15521,226,1179,0,6863,240,134,1217,82975
87124,ZCTA5 87124,26393,39.8,54780,1388,1033,67,22542,932,553,1027,56502
87320,ZCTA5 87320,266,42.5,540,0,0,0,0,15,12,375,26094
87321,ZCTA5 87321,935,47.1,2112,0,5,2,103,72,56,377,32356
87510,ZCTA5 87510,373,43.8,738,0,0,0,564,NA,NA,NA,NA
87401,ZCTA5 87401,23451,32.5,47483,440,413,0,10962,613,212,842,51521
87419,ZCTA5 87419,194,52.9,365,0,0,0,91,NA,NA,NA,NA
87461,ZCTA5 87461,644,35.9,1264,0,5,0,6,131,64,586,22763
87519,ZCTA5 87519,264,54.5,482,0,0,0,399,59,0,784,21842
83466,ZCTA5 83466,109,64.9,193,0,0,0,0,0,0,NA,22750
83501,ZCTA5 83501,17092,41.3,34888,96,294,41,1256,193,165,724,54792
83452,ZCTA5 83452,1293,34.1,2260,0,10,0,496,92,0,643,71500
83522,ZCTA5 83522,1381,36,2297,6,35,8,116,66,6,727,54079
83541,ZCTA5 83541,517,50.5,1012,0,0,0,6,51,4,770,44886
83549,ZCTA5 83549,398,60.1,737,0,4,4,0,13,2,828,40172
83617,ZCTA5 83617,7683,45.3,15522,0,114,2,1345,558,61,740,42615
83622,ZCTA5 83622,1175,53.8,2257,16,8,0,148,137,81,886,55000
83631,ZCTA5 83631,442,53.3,897,0,0,0,43,22,12,671,41250
83641,ZCTA5 83641,1723,37.9,3400,3,4,0,543,72,35,695,46207
83651,ZCTA5 83651,17211,32.1,34354,78,358,71,9759,439,185,877,43256
83655,ZCTA5 83655,2219,41.3,4376,0,19,0,566,89,29,605,47351
83703,ZCTA5 83703,8457,35.7,16819,505,744,0,1198,97,86,924,57982
83350,ZCTA5 83350,6644,36.1,12672,10,21,9,4598,263,67,617,47055
83433,ZCTA5 83433,2,NA,4,0,0,0,0,2,0,NA,NA
83442,ZCTA5 83442,11227,29.8,21981,13,90,0,1943,373,239,807,61650
83445,ZCTA5 83445,3984,38.2,7500,10,19,41,888,52,135,733,60152
83450,ZCTA5 83450,477,35.9,880,11,0,0,184,4,8,713,52308
83462,ZCTA5 83462,324,57.8,659,0,0,0,8,0,0,NA,34038
83530,ZCTA5 83530,2823,41.5,5725,0,0,0,140,53,33,673,39263
83670,ZCTA5 83670,267,59.7,488,0,3,0,0,0,0,NA,48214
83804,ZCTA5 83804,863,47.3,1826,0,3,0,70,38,0,676,53281
83834,ZCTA5 83834,119,59.6,193,0,0,7,0,0,0,NA,49773
83705,ZCTA5 83705,14386,35.1,27808,468,392,0,3152,30,56,853,46045
83812,ZCTA5 83812,33,72.3,58,0,0,0,0,2,2,NA,30625
83813,ZCTA5 83813,591,42.4,1312,0,0,0,122,27,16,NA,67143
83815,ZCTA5 83815,16840,39.7,34141,236,381,0,1833,254,281,1062,53535
83833,ZCTA5 83833,719,60.6,1492,2,14,0,63,76,16,916,68750
88046,ZCTA5 88046,344,53.9,655,11,0,0,546,0,0,706,37321
88081,ZCTA5 88081,9268,31.5,16974,132,37,26,14381,261,152,647,25559
88103,ZCTA5 88103,249,20.7,312,64,16,0,126,0,0,NA,NA
88203,ZCTA5 88203,15019,32.9,30746,840,45,9,20082,241,511,750,37869
88311,ZCTA5 88311,724,42.9,1259,5,73,0,217,27,57,525,40257
88342,ZCTA5 88342,33,61.3,91,0,0,0,0,0,0,NA,NA
88349,ZCTA5 88349,0,NA,14,0,0,0,0,0,0,NA,NA
88355,ZCTA5 88355,0,NA,0,0,0,0,0,0,0,NA,NA
88130,ZCTA5 88130,8792,29.3,17696,522,110,0,7604,47,180,761,40095
88250,ZCTA5 88250,179,46.3,300,0,0,0,235,24,2,NA,NA
88339,ZCTA5 88339,214,60.3,518,0,0,0,2,31,9,NA,53347
88038,ZCTA5 88038,175,55.1,341,0,0,0,29,0,0,NA,NA
80137,ZCTA5 80137,1096,25.5,1658,129,0,7,378,23,0,1258,92772
80206,ZCTA5 80206,12162,36.6,24527,934,610,0,2124,419,210,1187,73076
80103,ZCTA5 80103,1401,45.6,2749,0,0,0,274,162,58,1185,72632
80449,ZCTA5 80449,442,55.3,778,0,0,0,57,68,0,NA,57404
80649,ZCTA5 80649,182,51.3,334,0,0,0,25,10,3,740,67500
80827,ZCTA5 80827,341,56,717,0,17,0,0,128,9,NA,87375
80918,ZCTA5 80918,24682,34.3,49232,2894,1049,62,6463,821,492,1180,64840
80023,ZCTA5 80023,10310,42.2,21368,390,1937,0,1976,462,192,1711,121907
80045,ZCTA5 80045,350,28.8,889,19,126,0,73,19,0,1545,47898
80108,ZCTA5 80108,13375,41.2,27101,266,827,0,1761,594,152,1494,136937
80109,ZCTA5 80109,11405,35.7,22734,348,474,0,2460,767,288,1440,123798
80113,ZCTA5 80113,10886,38.7,23117,710,272,0,2406,144,188,1073,63826
80129,ZCTA5 80129,14948,39.8,30058,348,1254,0,2362,602,223,1832,111636
80130,ZCTA5 80130,14536,37.5,28932,340,2301,27,2457,753,131,2037,121165
80305,ZCTA5 80305,9160,35.3,17502,177,854,0,844,282,72,1815,90610
80131,ZCTA5 80131,154,38.2,295,12,0,0,66,25,0,NA,59737
80238,ZCTA5 80238,10108,35.1,19901,1062,1052,23,1680,174,79,1817,138580
80247,ZCTA5 80247,13844,36,29105,6622,1722,0,5536,498,300,1257,45785
80310,ZCTA5 80310,4043,19.4,7291,113,928,60,761,20,6,906,NA
87528,ZCTA5 87528,1758,27.9,3505,49,0,0,775,NA,NA,501,NA
87532,ZCTA5 87532,9280,39.3,18756,120,167,0,14465,NA,NA,687,NA
87548,ZCTA5 87548,474,37.8,1341,0,0,0,1134,NA,NA,NA,NA
87549,ZCTA5 87549,244,41.9,518,0,0,0,457,NA,NA,NA,NA
87564,ZCTA5 87564,181,66.3,284,0,0,0,126,0,0,NA,NA
87575,ZCTA5 87575,568,48.6,775,0,0,0,650,NA,NA,NA,NA
