ID,State ID,County ID,County Area Name,Type,City where County Gov.'s responding office is located,State,ZIP,ZIP -suffix,"Population as of July 1, 2011 (Vintage 2013)",FIPS State,FIPS County,FIPS Place,"* This file includes all county-type areas in the United States.  Not all county-type areas have independent county-level governments (labeled as census counties, independent cities, or other).  Some areas are governed by legally consolidated city-county governments; others are incorporated as independent cities.  Census counties refer to areas with certain types of county offices that are included as part of another government.  Boroughs are unique to Alaska: parishes to Louisiana.  For more information, see Appendix A of Individual State Descriptions at http://www.census.gov/govs/cog/2012isd.pdf.    ",
18041,18,041,GRANT,COUNTY,WILLIAMSTOWN,KY,41097,,24718,21,081,99081,,
18042,18,042,GRAVES,COUNTY,MAYFIELD,KY,42066,,37503,21,083,99083,,
18043,18,043,GRAYSON,COUNTY,LEITCHFIELD,KY,42754,,25867,21,085,99085,,
18044,18,044,GREEN,COUNTY,GREENSBURG,KY,42743,,11199,21,087,99087,,
18045,18,045,GREENUP,COUNTY,Greenup,KY,41144,,36870,21,089,99089,,
18046,18,046,HANCOCK,COUNTY,HAWESVILLE,KY,42348,,8576,21,091,99091,,
18047,18,047,HARDIN,COUNTY,ELIZABETHTOWN,KY,42702,,107463,21,093,99093,,
18048,18,048,HARLAN,COUNTY,HARLAN,KY,40831,,29176,21,095,99095,,
18049,18,049,HARRISON,COUNTY,CYNTHIANA,KY,41031,,18660,21,097,99097,,
18050,18,050,HART,COUNTY,MUNFORDVILLE,KY,42765,,18318,21,099,99099,,
18051,18,051,HENDERSON,COUNTY,HENDERSON,KY,42420,,46386,21,101,99101,,
18052,18,052,HENRY,COUNTY,New Castle,KY,40050,,15399,21,103,99103,,
18053,18,053,HICKMAN,COUNTY,CLINTON,KY,42031,,4822,21,105,99105,,
18054,18,054,HOPKINS,COUNTY,MADISONVILLE,KY,42431,,46890,21,107,99107,,
18055,18,055,JACKSON,COUNTY,MC KEE,KY,40447,,13396,21,109,99109,,
18056,18,056,JEFFERSON,CENSUS COUNTY,LOUISVILLE,KY,40202,,746295,21,111,48000,,
18057,18,057,JESSAMINE,COUNTY,NICHOLASVILLE,KY,40356,,48953,21,113,99113,,
18058,18,058,JOHNSON,COUNTY,PAINTSVILLE,KY,41240,,23422,21,115,99115,,
18059,18,059,KENTON,COUNTY,COVINGTON,KY,41011,,160407,21,117,99117,,
18060,18,060,KNOTT,COUNTY,HINDMAN,KY,41822,,16219,21,119,99119,,
18061,18,061,KNOX,COUNTY,BARBOURVILLE,KY,40906,,32065,21,121,99121,,
18062,18,062,LARUE,COUNTY,HODGENVILLE,KY,42748,,14219,21,123,99123,,
18063,18,063,LAUREL,COUNTY,LONDON,KY,40741,,59360,21,125,99125,,
18064,18,064,LAWRENCE,COUNTY,LOUISA,KY,41230,,15922,21,127,99127,,
18065,18,065,LEE,COUNTY,Beattyville,KY,41311,,7491,21,129,99129,,
18066,18,066,LESLIE,COUNTY,HYDEN,KY,41749,,11291,21,131,99131,,
18067,18,067,LETCHER,COUNTY,WHITESBURG,KY,41858,,24458,21,133,99133,,
18068,18,068,LEWIS,COUNTY,Vanceburg,KY,41179,,13868,21,135,99135,,
18069,18,069,LINCOLN,COUNTY,STANFORD,KY,40484,,24698,21,137,99137,,
18070,18,070,LIVINGSTON,COUNTY,SMITHLAND,KY,42081,,9514,21,139,99139,,
18071,18,071,LOGAN,COUNTY,RUSSELLVILLE,KY,42276,,26826,21,141,99141,,
18072,18,072,LYON,COUNTY,Eddyville,KY,42038,,8417,21,143,99143,,
18073,18,073,MCCRACKEN,COUNTY,Paducah,KY,42003,,65826,21,145,99145,,
18074,18,074,MCCREARY,COUNTY,Whitley City,KY,42653,,18272,21,147,99147,,
18075,18,075,MCLEAN,COUNTY,Calhoun,KY,42327,,9524,21,149,99149,,
18076,18,076,MADISON,COUNTY,Richmond,KY,40475,,84101,21,151,99151,,
18077,18,077,MAGOFFIN,COUNTY,Salyersville,KY,41465,,13228,21,153,99153,,
18078,18,078,MARION,COUNTY,Lebanon,KY,40033,,20049,21,155,99155,,
18079,18,079,MARSHALL,COUNTY,BENTON,KY,42025,,31263,21,157,99157,,
18080,18,080,MARTIN,COUNTY,Inez,KY,41224,,12853,21,159,99159,,
18081,18,081,MASON,COUNTY,MAYSVILLE,KY,41056,,17545,21,161,99161,,
18082,18,082,MEADE,COUNTY,BRANDENBURG,KY,40108,,29605,21,163,99163,,
18083,18,083,MENIFEE,COUNTY,Frenchburg,KY,40322,,6400,21,165,99165,,
18084,18,084,MERCER,COUNTY,Harrodsburg,KY,40330,,21255,21,167,99167,,
18085,18,085,METCALFE,COUNTY,EDMONTON,KY,42129,,10068,21,169,99169,,
18086,18,086,MONROE,COUNTY,TOMPKINSVILLE,KY,42167,,10899,21,171,99171,,
18087,18,087,MONTGOMERY,COUNTY,Mount Sterling,KY,40353,,26745,21,173,99173,,
18088,18,088,MORGAN,COUNTY,WEST LIBERTY,KY,41472,,13740,21,175,99175,,
18089,18,089,MUHLENBERG,COUNTY,Greenville,KY,42345,,31476,21,177,99177,,
18090,18,090,NELSON,COUNTY,BARDSTOWN,KY,40004,,44045,21,179,99179,,
18091,18,091,NICHOLAS,COUNTY,CARLISLE,KY,40311,,7102,21,181,99181,,
18092,18,092,OHIO,COUNTY,HARTFORD,KY,42347,,24028,21,183,99183,,
18093,18,093,OLDHAM,COUNTY,LaGrange,KY,40031,,60749,21,185,99185,,
18094,18,094,OWEN,COUNTY,OWENTON,KY,40359,,10833,21,187,99187,,
18095,18,095,OWSLEY,COUNTY,Booneville,KY,41314,,4827,21,189,99189,,
18096,18,096,PENDLETON,COUNTY,FALMOUTH,KY,41040,,14708,21,191,99191,,
18097,18,097,PERRY,COUNTY,Hazard,KY,41702,,28729,21,193,99193,,
18098,18,098,PIKE,COUNTY,PIKEVILLE,KY,41501,,64679,21,195,99195,,
18099,18,099,POWELL,COUNTY,STANTON,KY,40380,,12628,21,197,99197,,
18100,18,100,PULASKI,COUNTY,SOMERSET,KY,42502,,63429,21,199,99199,,
18101,18,101,ROBERTSON,COUNTY,MOUNT OLIVET,KY,41064,,2257,21,201,99201,,
18102,18,102,ROCKCASTLE,COUNTY,MOUNT VERNON,KY,40456,,17103,21,203,99203,,
18103,18,103,ROWAN,COUNTY,Morehead,KY,40351,,23496,21,205,99205,,
18104,18,104,RUSSELL,COUNTY,JAMESTOWN,KY,42629,,17661,21,207,99207,,
18105,18,105,SCOTT,COUNTY,GEORGETOWN,KY,40324,,48029,21,209,99209,,
18106,18,106,SHELBY,COUNTY,SHELBYVILLE,KY,40065,,42884,21,211,99211,,
18107,18,107,SIMPSON,COUNTY,FRANKLIN,KY,42135,,17299,21,213,99213,,
18108,18,108,SPENCER,COUNTY,TAYLORSVILLE,KY,40071,,17353,21,215,99215,,
18109,18,109,TAYLOR,COUNTY,CAMPBELLSVILLE,KY,42718,,24677,21,217,99217,,
18110,18,110,TODD,COUNTY,ELKTON,KY,42220,,12447,21,219,99219,,
18111,18,111,TRIGG,COUNTY,CADIZ,KY,42211,,14208,21,221,99221,,
18112,18,112,TRIMBLE,COUNTY,BEDFORD,KY,40006,,8788,21,223,99223,,
18113,18,113,UNION,COUNTY,MORGANFIELD,KY,42437,,15275,21,225,99225,,
18114,18,114,WARREN,COUNTY,BOWLING GREEN,KY,42101,,115371,21,227,99227,,
18115,18,115,WASHINGTON,COUNTY,SPRINGFIELD,KY,40069,,11809,21,229,99229,,
18116,18,116,WAYNE,COUNTY,MONTICELLO,KY,42633,,20885,21,231,99231,,
18117,18,117,WEBSTER,COUNTY,DIXON,KY,42409,,13562,21,233,99233,,
18118,18,118,WHITLEY,COUNTY,WILLIAMSBURG,KY,40769,,35529,21,235,99235,,
18119,18,119,WOLFE,COUNTY,CAMPTON,KY,41301,,7363,21,237,99237,,
18120,18,120,WOODFORD,COUNTY,VERSAILLES,KY,40383,,24916,21,239,99239,,
19001,19,001,ACADIA,PARISH,CROWLEY,LA,70527,,61797,22,001,99001,,
19002,19,002,ALLEN,PARISH,OBERLIN,LA,70655,,25699,22,003,99003,,
19003,19,003,ASCENSION,PARISH,GONZALES,LA,70707,,110042,22,005,99005,,
19004,19,004,ASSUMPTION,PARISH,NAPOLEONVILLE,LA,70390,,23193,22,007,99007,,
19005,19,005,AVOYELLES,PARISH,Marksville,LA,71351,,41820,22,009,99009,,
19006,19,006,BEAUREGARD,PARISH,DERIDDER,LA,70634,,36070,22,011,99011,,
19007,19,007,BIENVILLE,PARISH,Arcadia,LA,71001,,14239,22,013,99013,,
19008,19,008,BOSSIER,PARISH,BENTON,LA,71006,,120061,22,015,99015,,
19009,19,009,CADDO,PARISH,SHREVEPORT,LA,71163,,256905,22,017,99017,,
19010,19,010,CALCASIEU,PARISH,LAKE CHARLES,LA,70602,,193691,22,019,99019,,
19011,19,011,CALDWELL,PARISH,COLUMBIA,LA,71418,,10084,22,021,99021,,
19012,19,012,CAMERON,PARISH,Cameron,LA,70631,,6795,22,023,99023,,
19013,19,013,CATAHOULA,PARISH,HARRISONBURG,LA,71340,,10321,22,025,99025,,
19014,19,014,CLAIBORNE,PARISH,HOMER,LA,71040,,16956,22,027,99027,,
19015,19,015,CONCORDIA,PARISH,VIDALIA,LA,71373,,20822,22,029,99029,,
19016,19,016,DE SOTO,PARISH,Mansfield,LA,71052,,26804,22,031,99031,,
19017,19,017,EAST BATON ROUGE,CENSUS PARISH,BATON ROUGE,LA,70802,,441523,22,033,05000,,
19018,19,018,EAST CARROLL,PARISH,Lake Providence,LA,71254,,7671,22,035,99035,,
19019,19,019,EAST FELICIANA,PARISH,CLINTON,LA,70722,,20162,22,037,99037,,
19020,19,020,EVANGELINE,PARISH,VILLE PLATTE,LA,70586,,33790,22,039,99039,,
19021,19,021,FRANKLIN,PARISH,Winnsboro,LA,71295,,20788,22,041,99041,,
19022,19,022,GRANT,PARISH,Colfax,LA,71417,,22083,22,043,99043,,
19023,19,023,IBERIA,PARISH,New Iberia,LA,70560,,73471,22,045,99045,,
19024,19,024,IBERVILLE,PARISH,PLAQUEMINE,LA,70765,,33353,22,047,99047,,
19025,19,025,JACKSON,PARISH,Jonesboro,LA,71251,,16344,22,049,99049,,
19026,19,026,JEFFERSON,PARISH,GRETNA,LA,70053,,433848,22,051,99051,,
19027,19,027,JEFFERSON DAVIS,PARISH,JENNINGS,LA,70546,,31580,22,053,99053,,
19028,19,028,LAFAYETTE,CENSUS PARISH,Lafayette,LA,70502,,224247,22,055,40735,,
19029,19,029,LAFOURCHE,PARISH,THIBODAUX,LA,70302,,96919,22,057,99057,,
19030,19,030,LA SALLE,PARISH,JENA,LA,71342,,14943,22,059,99059,,
19031,19,031,LINCOLN,PARISH,RUSTON,LA,71273,,47019,22,061,99061,,
19032,19,032,LIVINGSTON,PARISH,Livingston,LA,70754,,130156,22,063,99063,,
19033,19,033,MADISON,PARISH,TALLULAH,LA,71282,,11971,22,065,99065,,
19034,19,034,MOREHOUSE,PARISH,BASTROP,LA,71220,,27491,22,067,99067,,
19035,19,035,NATCHITOCHES,PARISH,Natchitoches,LA,71458,,39504,22,069,99069,,
19036,19,036,ORLEANS,CENSUS PARISH,New Orleans,LA,70112,,360692,22,071,55000,,
19037,19,037,OUACHITA,PARISH,MONROE,LA,71210,,154650,22,073,99073,,
19038,19,038,PLAQUEMINES,PARISH,Belle Chasse,LA,70037,,23641,22,075,99075,,
19039,19,039,POINTE COUPEE,PARISH,NEW ROADS,LA,70760,,22836,22,077,99077,,
19040,19,040,RAPIDES,PARISH,ALEXANDRIA,LA,71309,,132303,22,079,99079,,
19041,19,041,RED RIVER,PARISH,Coushatta,LA,71019,,9049,22,081,99081,,
19042,19,042,RICHLAND,PARISH,RAYVILLE,LA,71269,,20892,22,083,99083,,
19043,19,043,SABINE,PARISH,MANY,LA,71449,,24441,22,085,99085,,
19044,19,044,ST BERNARD,PARISH,Chalmette,LA,70043,,39523,22,087,99087,,
19045,19,045,ST CHARLES,PARISH,HAHNVILLE,LA,70057,,52442,22,089,99089,,
19046,19,046,ST HELENA,PARISH,Greensburg,LA,70441,,11022,22,091,99091,,
19047,19,047,ST JAMES,PARISH,CONVENT,LA,70723,,21851,22,093,99093,,
19048,19,048,ST. JOHN THE BAPTIST,PARISH,LA PLACE,LA,70068,,45130,22,095,99095,,
19049,19,049,ST LANDRY,PARISH,OPELOUSAS,LA,70571,,83437,22,097,99097,,
19050,19,050,ST MARTIN,PARISH,SAINT MARTINVILLE,LA,70582,,52837,22,099,99099,,
19051,19,051,ST MARY,PARISH,FRANKLIN,LA,70538,,54161,22,101,99101,,
19052,19,052,ST TAMMANY,PARISH,Covington,LA,70434,,236830,22,103,99103,,
19053,19,053,TANGIPAHOA,PARISH,AMITE,LA,70422,,122681,22,105,99105,,
19054,19,054,TENSAS,PARISH,St Joseph,LA,71366,,5099,22,107,99107,,
19055,19,055,TERREBONE,CENSUS PARISH,HOUMA,LA,70361,,111632,22,109,36255,,
19056,19,056,UNION,PARISH,FARMERVILLE,LA,71241,,22716,22,111,99111,,
19057,19,057,VERMILION,PARISH,ABBEVILLE,LA,70510,,58275,22,113,99113,,
19058,19,058,VERNON,PARISH,LEESVILLE,LA,71496,,52249,22,115,99115,,
19059,19,059,WASHINGTON,PARISH,Franklinton,LA,70438,,47183,22,117,99117,,
19060,19,060,WEBSTER,PARISH,MINDEN,LA,71055,,41252,22,119,99119,,
19061,19,061,WEST BATON ROUGE,PARISH,PORT ALLEN,LA,70767,,24095,22,121,99121,,
19062,19,062,WEST CARROLL,PARISH,OAK GROVE,LA,71263,,11520,22,123,99123,,
19063,19,063,WEST FELICIANA,PARISH,St Francisville,LA,70775,,15469,22,125,99125,,
19064,19,064,WINN,PARISH,WINNFIELD,LA,71483,,15127,22,127,99127,,
20001,20,001,ANDROSCOGGIN,COUNTY,AUBURN,ME,04210,,107431,23,001,99001,,
20002,20,002,AROOSTOOK,COUNTY,CARIBOU,ME,04736,,71339,23,003,99003,,
20003,20,003,CUMBERLAND,COUNTY,PORTLAND,ME,04101,,282568,23,005,99005,,
20004,20,004,FRANKLIN,COUNTY,FARMINGTON,ME,04938,,30702,23,007,99007,,
20005,20,005,HANCOCK,COUNTY,ELLSWORTH,ME,04605,,54530,23,009,99009,,
20006,20,006,KENNEBEC,COUNTY,AUGUSTA,ME,04330,,121769,23,011,99011,,
20007,20,007,KNOX,COUNTY,ROCKLAND,ME,04841,,39683,23,013,99013,,
20008,20,008,LINCOLN,COUNTY,WISCASSET,ME,04578,,34249,23,015,99015,,
20009,20,009,OXFORD,COUNTY,South Paris,ME,04281,,57792,23,017,99017,,
20010,20,010,PENOBSCOT,COUNTY,BANGOR,ME,04401,,153776,23,019,99019,,
20011,20,011,PISCATAQUIS,COUNTY,DOVER FOXCROFT,ME,04426,,17349,23,021,99021,,
20012,20,012,SAGADAHOC,COUNTY,BATH,ME,04530,,35076,23,023,99023,,
20013,20,013,SOMERSET,COUNTY,Skowhegan,ME,04976,,51859,23,025,99025,,
20014,20,014,WALDO,COUNTY,BELFAST,ME,04915,,38778,23,027,99027,,
20015,20,015,WASHINGTON,COUNTY,EDMUNDS TWP,ME,04628,,32704,23,029,99029,,
20016,20,016,YORK,COUNTY,Alfred,ME,04002,,198239,23,031,99031,,
21001,21,001,ALLEGANY,COUNTY,CUMBERLAND,MD,21502,,74495,24,001,99001,,
21002,21,002,ANNE ARUNDEL,COUNTY,ANNAPOLIS,MD,21404,,544624,24,003,99003,,
21003,21,003,BALTIMORE,COUNTY,TOWSON,MD,21204,,812676,24,005,99005,,
21004,21,004,BALTIMORE,IND CITY,BALTIMORE,MD,21202,,620987,24,510,04000,,
21005,21,005,CALVERT,COUNTY,PRINCE FREDERICK,MD,20678,,89298,24,009,99009,,
21006,21,006,CAROLINE,COUNTY,DENTON,MD,21629,,32934,24,011,99011,,
21007,21,007,CARROLL,COUNTY,Westminster,MD,21157,,167271,24,013,99013,,
21008,21,008,CECIL,COUNTY,ELKTON,MD,21921,,101601,24,015,99015,,
21009,21,009,CHARLES,COUNTY,LA PLATA,MD,20646,,149294,24,017,99017,,
21010,21,010,DORCHESTER,COUNTY,CAMBRIDGE,MD,21613,,32720,24,019,99019,,
21011,21,011,FREDERICK,COUNTY,FREDERICK,MD,21701,,237293,24,021,99021,,
21012,21,012,GARRETT,COUNTY,OAKLAND,MD,21550,,30100,24,023,99023,,
21013,21,013,HARFORD,COUNTY,BEL AIR,MD,21014,,246681,24,025,99025,,
21014,21,014,HOWARD,COUNTY,Ellicott City,MD,21043,,293628,24,027,99027,,
21015,21,015,KENT,COUNTY,CHESTERTOWN,MD,21620,,20249,24,029,99029,,
21016,21,016,MONTGOMERY,COUNTY,ROCKVILLE,MD,20850,,991572,24,031,99031,,
21017,21,017,PRINCE GEORGES,COUNTY,UPPER MARLBORO,MD,20772,,874129,24,033,99033,,
21018,21,018,QUEEN ANNES,COUNTY,CENTREVILLE,MD,21617,,48368,24,035,99035,,
21019,21,019,ST MARYS,COUNTY,LEONARDTOWN,MD,20650,,107756,24,037,99037,,
21020,21,020,SOMERSET,COUNTY,Princess Anne,MD,21853,,26344,24,039,99039,,
21021,21,021,TALBOT,COUNTY,EASTON,MD,21601,,37967,24,041,99041,,
21022,21,022,WASHINGTON,COUNTY,HAGERSTOWN,MD,21740,,148803,24,043,99043,,
21023,21,023,WICOMICO,COUNTY,SALISBURY,MD,21801,,100026,24,045,99045,,
21024,21,024,WORCESTER,COUNTY,SNOW HILL,MD,21863,,51425,24,047,99047,,
22001,22,001,BARNSTABLE,COUNTY,Barnstable,MA,02630,,215398,25,001,99001,,
22002,22,002,BERKSHIRE,OTHER,,MA,,,130501,,,,,
22003,22,003,BRISTOL,COUNTY,TAUNTON,MA,02780,,549259,25,005,99005,,
22004,22,004,DUKES,COUNTY,Edgartown,MA,02539,,16679,25,007,99007,,
22005,22,005,ESSEX,OTHER,,,,,751003,,,,,
22006,22,006,FRANKLIN,OTHER,,,,,71595,,,,,
22007,22,007,HAMPDEN,OTHER,,,,,465622,,,,,
22008,22,008,HAMPSHIRE,OTHER,,,,,159844,,,,,
22009,22,009,MIDDLESEX,OTHER,,,,,1521500,,,,,
22010,22,010,NANTUCKET,CENSUS COUNTY,NANTUCKET,MA,02554,,10107,25,019,43790,,
22011,22,011,NORFOLK,COUNTY,DEDHAM,MA,02026,,677622,25,021,99021,,
22012,22,012,PLYMOUTH,COUNTY,PLYMOUTH,MA,02360,,498039,25,023,99023,,
22013,22,013,SUFFOLK,CENSUS COUNTY,Boston,MA,02201,,735607,25,025,07000,,
22014,22,014,WORCESTER,OTHER,,MA,,,803509,,,,,
23001,23,001,ALCONA,COUNTY,Harrisville,MI,48740,,10763,26,001,99001,,
23002,23,002,ALGER,COUNTY,MUNISING,MI,49862,,9556,26,003,99003,,
23003,23,003,ALLEGAN,COUNTY,ALLEGAN,MI,49010,,111536,26,005,99005,,
23004,23,004,ALPENA,COUNTY,ALPENA,MI,49707,,29358,26,007,99007,,
23005,23,005,ANTRIM,COUNTY,BELLAIRE,MI,49615,,23418,26,009,99009,,
23006,23,006,ARENAC,COUNTY,STANDISH,MI,48658,,15641,26,011,99011,,
23007,23,007,BARAGA,COUNTY,LANSE,MI,49946,,8827,26,013,99013,,
23008,23,008,BARRY,COUNTY,HASTINGS,MI,49058,,58952,26,015,99015,,
23009,23,009,BAY,COUNTY,BAY CITY,MI,48708,,107229,26,017,99017,,
23010,23,010,BENZIE,COUNTY,BEULAH,MI,49617,,17455,26,019,99019,,
23011,23,011,BERRIEN,COUNTY,SAINT JOSEPH,MI,49085,,156414,26,021,99021,,
23012,23,012,BRANCH,COUNTY,COLDWATER,MI,49036,,43935,26,023,99023,,
23013,23,013,CALHOUN,COUNTY,MARSHALL,MI,49068,,135400,26,025,99025,,
23014,23,014,CASS,COUNTY,CASSOPOLIS,MI,49031,,52474,26,027,99027,,
23015,23,015,CHARLEVOIX,COUNTY,CHARLEVOIX,MI,49720,,26012,26,029,99029,,
23016,23,016,CHEBOYGAN,COUNTY,CHEBOYGAN,MI,49721,,25947,26,031,99031,,
23017,23,017,CHIPPEWA,COUNTY,SAULT S MARIE,MI,49783,,38713,26,033,99033,,
23018,23,018,CLARE,COUNTY,HARRISON,MI,48625,,30945,26,035,99035,,
23019,23,019,CLINTON,COUNTY,Ovid,MI,48866,,75909,26,037,99037,,
23020,23,020,CRAWFORD,COUNTY,GRAYLING,MI,49738,,14008,26,039,99039,,
23021,23,021,DELTA,COUNTY,ESCANABA,MI,49829,,36934,26,041,99041,,
23022,23,022,DICKINSON,COUNTY,IRON MOUNTAIN,MI,49801,,26117,26,043,99043,,
23023,23,023,EATON,COUNTY,CHARLOTTE,MI,48813,,107952,26,045,99045,,
23024,23,024,EMMET,COUNTY,PETOSKEY,MI,49770,,32798,26,047,99047,,
23025,23,025,GENESEE,COUNTY,FLINT,MI,48502,,421750,26,049,99049,,
23026,23,026,GLADWIN,COUNTY,GLADWIN,MI,48624,,25847,26,051,99051,,
23027,23,027,GOGEBIC,COUNTY,BESSEMER,MI,49911,,16133,26,053,99053,,
23028,23,028,GRAND TRAVERSE,COUNTY,TRAVERSE CITY,MI,49684,,88191,26,055,99055,,
23029,23,029,GRATIOT,COUNTY,ITHACA,MI,48847,,42093,26,057,99057,,
23030,23,030,HILLSDALE,COUNTY,HILLSDALE,MI,49242,,46597,26,059,99059,,
23031,23,031,HOUGHTON,COUNTY,HOUGHTON,MI,49931,,36701,26,061,99061,,
23032,23,032,HURON,COUNTY,HARBOR BEACH,MI,48441,,32723,26,063,99063,,
23033,23,033,INGHAM,COUNTY,MASON,MI,48854,,281812,26,065,99065,,
23034,23,034,IONIA,COUNTY,IONIA,MI,48846,,63856,26,067,99067,,
23035,23,035,IOSCO,COUNTY,TAWAS CITY,MI,48764,,25519,26,069,99069,,
23036,23,036,IRON,COUNTY,CRYSTAL FALLS,MI,49920,,11758,26,071,99071,,
23037,23,037,ISABELLA,COUNTY,Mount Pleasant,MI,48858,,70621,26,073,99073,,
23038,23,038,JACKSON,COUNTY,JACKSON,MI,49201,,159747,26,075,99075,,
23039,23,039,KALAMAZOO,COUNTY,KALAMAZOO,MI,49007,,252460,26,077,99077,,
23040,23,040,KALKASKA,COUNTY,KALKASKA,MI,49646,,17123,26,079,99079,,
23041,23,041,KENT,COUNTY,GRAND RAPIDS,MI,49503,,607707,26,081,99081,,
23042,23,042,KEWEENAW,COUNTY,EAGLE RIVER,MI,49950,,2227,26,083,99083,,
23043,23,043,LAKE,COUNTY,Baldwin,MI,49304,,11488,26,085,99085,,
23044,23,044,LAPEER,COUNTY,LAPEER,MI,48446,,88057,26,087,99087,,
23045,23,045,LEELANAU,COUNTY,Suttons Bay,MI,49682,,21641,26,089,99089,,
23046,23,046,LENAWEE,COUNTY,ADRIAN,MI,49221,,99360,26,091,99091,,
23047,23,047,LIVINGSTON,COUNTY,HOWELL,MI,48843,,182390,26,093,99093,,
23048,23,048,LUCE,COUNTY,NEWBERRY,MI,49868,,6522,26,095,99095,,
23049,23,049,MACKINAC,COUNTY,SAINT IGNACE,MI,49781,,11065,26,097,99097,,
23050,23,050,MACOMB,COUNTY,MOUNT CLEMENS,MI,48043,,842887,26,099,99099,,
23051,23,051,MANISTEE,COUNTY,MANISTEE,MI,49660,,24699,26,101,99101,,
23052,23,052,MARQUETTE,COUNTY,MARQUETTE,MI,49855,,67470,26,103,99103,,
23053,23,053,MASON,COUNTY,LUDINGTON,MI,49431,,28632,26,105,99105,,
23054,23,054,MECOSTA,COUNTY,BIG RAPIDS,MI,49307,,43256,26,107,99107,,
23055,23,055,MENOMINEE,COUNTY,MENOMINEE,MI,49858,,23931,26,109,99109,,
23056,23,056,MIDLAND,COUNTY,MIDLAND,MI,48640,,84048,26,111,99111,,
23057,23,057,MISSAUKEE,COUNTY,LAKE CITY,MI,49651,,14935,26,113,99113,,
23058,23,058,MONROE,COUNTY,MONROE,MI,48161,,151532,26,115,99115,,
23059,23,059,MONTCALM,COUNTY,STANTON,MI,48888,,63225,26,117,99117,,
23060,23,060,MONTMORENCY,COUNTY,ATLANTA,MI,49709,,9596,26,119,99119,,
23061,23,061,MUSKEGON,COUNTY,MUSKEGON,MI,49442,,169967,26,121,99121,,
23062,23,062,NEWAYGO,COUNTY,WHITE CLOUD,MI,49349,,48415,26,123,99123,,
23063,23,063,OAKLAND,COUNTY,WATERFORD,MI,48328,,1211026,26,125,99125,,
23064,23,064,OCEANA,COUNTY,HART,MI,49420,,26440,26,127,99127,,
23065,23,065,OGEMAW,COUNTY,WEST BRANCH,MI,48661,,21526,26,129,99129,,
23066,23,066,ONTONAGON,COUNTY,ONTONAGON,MI,49953,,6613,26,131,99131,,
23067,23,067,OSCEOLA,COUNTY,Reed City,MI,49677,,23449,26,133,99133,,
23068,23,068,OSCODA,COUNTY,MIO,MI,48647,,8653,26,135,99135,,
23069,23,069,OTSEGO,COUNTY,GAYLORD,MI,49735,,24126,26,137,99137,,
23070,23,070,OTTAWA,COUNTY,GRAND HAVEN,MI,49417,,266122,26,139,99139,,
23071,23,071,PRESQUE ISLE,COUNTY,ROGERS CITY,MI,49779,,13188,26,141,99141,,
23072,23,072,ROSCOMMON,COUNTY,ROSCOMMON,MI,48653,,24306,26,143,99143,,
23073,23,073,SAGINAW,COUNTY,SAGINAW,MI,48602,,198800,26,145,99145,,
23074,23,074,ST CLAIR,COUNTY,Port Huron,MI,48060,,161508,26,147,99147,,
23075,23,075,ST JOSEPH,COUNTY,CENTREVILLE,MI,49032,,61026,26,149,99149,,
23076,23,076,SANILAC,COUNTY,SANDUSKY,MI,48471,,42706,26,151,99151,,
23077,23,077,SCHOOLCRAFT,COUNTY,MANISTIQUE,MI,49854,,8479,26,153,99153,,
23078,23,078,SHIAWASSEE,COUNTY,Corunna,MI,48817,,69986,26,155,99155,,
23079,23,079,TUSCOLA,COUNTY,Caro,MI,48723,,55350,26,157,99157,,
23080,23,080,VAN BUREN,COUNTY,PAW PAW,MI,49079,,75964,26,159,99159,,
23081,23,081,WASHTENAW,COUNTY,ANN ARBOR,MI,48107,,348650,26,161,99161,,
23082,23,082,WAYNE,COUNTY,DETROIT,MI,48226,,1801688,26,163,99163,,
23083,23,083,WEXFORD,COUNTY,CADILLAC,MI,49601,,32709,26,165,99165,,
24001,24,001,AITKIN,COUNTY,AITKIN,MN,56431,,16108,27,001,99001,,
24002,24,002,ANOKA,COUNTY,ANOKA,MN,55303,,333140,27,003,99003,,
24003,24,003,BECKER,COUNTY,DETROIT LAKES,MN,56501,,32827,27,005,99005,,
24004,24,004,BELTRAMI,COUNTY,BEMIDJI,MN,56601,,45254,27,007,99007,,
24005,24,005,BENTON,COUNTY,Foley,MN,56329,,38823,27,009,99009,,
24006,24,006,BIG STONE,COUNTY,ORTONVILLE,MN,56278,,5220,27,011,99011,,
24007,24,007,BLUE EARTH,COUNTY,MANKATO,MN,56002,,64318,27,013,99013,,
24008,24,008,BROWN,COUNTY,NEW ULM,MN,56073,,25675,27,015,99015,,
24009,24,009,CARLTON,COUNTY,CLOQUET,MN,55720,,35480,27,017,99017,,
24010,24,010,CARVER,COUNTY,CHASKA,MN,55318,,92835,27,019,99019,,
24011,24,011,CASS,COUNTY,Walker,MN,56484,,28369,27,021,99021,,
24012,24,012,CHIPPEWA,COUNTY,MAYNARD,MN,56260,,12322,27,023,99023,,
24013,24,013,CHISAGO,COUNTY,Center City,MN,55012,,53754,27,025,99025,,
24014,24,014,CLAY,COUNTY,MOORHEAD,MN,56560,,59935,27,027,99027,,
24015,24,015,CLEARWATER,COUNTY,BAGLEY,MN,56621,,8721,27,029,99029,,
24016,24,016,COOK,COUNTY,GRAND MARAIS,MN,55604,,5209,27,031,99031,,
